LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,ASSET_RATING,ASSET_RATING_BAND,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,NEW_BUILD_BENCHMARK,EXISTING_STOCK_BENCHMARK,BUILDING_LEVEL,MAIN_HEATING_FUEL,OTHER_FUEL_DESC,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,FLOOR_AREA,STANDARD_EMISSIONS,TARGET_EMISSIONS,TYPICAL_EMISSIONS,BUILDING_EMISSIONS,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,LODGEMENT_DATETIME,PRIMARY_ENERGY_VALUE,UPRN,UPRN_SOURCE
130260560342018021409253466030020,GROUND FLOOR,21 Whitefriars Street,,EC4Y 8JJ,534396060003,75,C,B1 Offices and Workshop businesses,2018-02-06,E09000001,E14000639,Greater London Authority,2018-02-14,Mandatory issue (Property to let).,35,102,4,Natural Gas,,,,189,36.15,25.24,73.98,54.36,Yes,160,,1,Air Conditioning,"GROUND FLOOR, 21 Whitefriars Street",City of London,Cities of London and Westminster,LONDON,2018-02-14 09:25:34,318.96,,
130270660062018021416112054920270,,"10, Great Eastern Street",,EC2A 3NT,758667400000,59,C,A1/A2 Retail and Financial/Professional services,2018-02-12,E09000012,E14000721,Greater London Authority,2018-02-14,Mandatory issue (Property to let).,23,66,3,Natural Gas,,,,190,56.55,25.59,74.99,66.66,No,,,4,Heating and Natural Ventilation,"10, Great Eastern Street",Hackney,Hackney South and Shoreditch,LONDON,2018-02-14 16:11:20,390.35,100022933154,Address Matched
130233674952018021410425705029889,LOWER GROUND FLOOR WEST,Hardwick House,5-8 Hardwick Street,EC1R 4RG,892545180002,45,B,B1 Offices and Workshop businesses,2018-02-13,E09000019,E14000764,Greater London Authority,2018-02-14,Mandatory issue (Property to let).,32,94,3,Grid Supplied Electricity,,,,283,30.42,19.43,56.95,27.45,Yes,,2,5,Air Conditioning,"LOWER GROUND FLOOR WEST, Hardwick House, 5-8 Hardwick Street",Islington,Islington South and Finsbury,LONDON,2018-02-14 10:42:57,162.06,,
68087128032018021312535771000293,,1 Finsbury Market,,EC2A 2BN,235127170000,66,C,B1 Offices and Workshop businesses,2018-02-13,E09000012,E14000721,Greater London Authority,2018-02-13,Mandatory issue (Marketed sale).,30,89,3,Grid Supplied Electricity,,,,2351,38.07,23.03,67.48,50.13,Yes,,2,5,Air Conditioning,1 Finsbury Market,Hackney,Hackney South and Shoreditch,LONDON,2018-02-13 12:53:57,296.5,10092006041,Address Matched
130195388032018021214062008000597,,86-90 Paul Street,,EC2A 4NE,877852570000,85,D,B1 Offices and Workshop businesses,2018-02-10,E09000012,E14000721,Greater London Authority,2018-02-12,Mandatory issue (Property on construction).,28,81,3,Grid Supplied Electricity,,,,1393,32.09,17.79,52.14,54.52,No,,,4,Air Conditioning,86-90 Paul Street,Hackney,Hackney South and Shoreditch,LONDON,2018-02-12 14:06:20,322.51,,
69622966252018020913263108009968,,28-30 Houndsditch,,EC3A 7DB,987068160000,96,D,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2018-01-26,E09000001,E14000639,Greater London Authority,2018-02-09,Mandatory issue (Marketed sale).,33,96,3,Grid Supplied Electricity,,,,184,127.48,83.33,244.19,244.05,No,,,4,Heating and Natural Ventilation,28-30 Houndsditch,City of London,Cities of London and Westminster,LONDON,2018-02-09 13:26:31,1443.63,100022934720,Address Matched
130076595752018020915271019039505,ALDGATE ROOMS - OFFICE,St. Botolphs Without Aldgate Church,Aldgate High Street,EC3N 1AB,558159000013,106,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-09,Mandatory issue (Property to let).,29,84,3,Natural Gas,,,,23,47.58,27.34,80.11,100.64,No,,,4,Heating and Natural Ventilation,"ALDGATE ROOMS - OFFICE, St. Botolphs Without Aldgate Church, Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2018-02-09 15:27:10,579.28,200000070873,Address Matched
130107520062018020914174716290632,5TH FLOOR,6-8 Eastcheap,,EC3M 1AE,310125650002,71,C,B1 Offices and Workshop businesses,2018-01-26,E09000001,E14000639,Greater London Authority,2018-02-09,Mandatory issue (Marketed sale).,23,69,3,Grid Supplied Electricity,,,,463,40.01,18.71,54.82,57.16,Yes,,1,4,Air Conditioning,"5TH FLOOR, 6-8 Eastcheap",City of London,Cities of London and Westminster,LONDON,2018-02-09 14:17:47,338.12,,
130076491542018020915242909020790,ALDGATE ROOMS - MAIN HALL,St. Botolphs Without Aldgate Church,Aldgate High Street,EC3N 1AB,558159000012,70,C,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-09,Mandatory issue (Property to let).,23,66,3,Natural Gas,,,,66,35.21,15.92,46.64,49.5,No,,,4,Heating and Natural Ventilation,"ALDGATE ROOMS - MAIN HALL, St. Botolphs Without Aldgate Church, Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2018-02-09 15:24:29,284.58,200000070873,Address Matched
130076358132018020915251891000595,ALDGATE ROOMS CHURCH HALL - STORE,St. Botolphs Without Aldgate Church,Aldgate High Street,EC3N 1AB,558159000011,102,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-09,Mandatory issue (Property to let).,39,115,3,Natural Gas,,,,7,29.13,22.84,66.94,59.19,No,,,4,Heating and Natural Ventilation,"ALDGATE ROOMS CHURCH HALL - STORE, St. Botolphs Without Aldgate Church, Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2018-02-09 15:25:18,347.08,200000070873,Address Matched
130106262252018020913583905019351,4TH FLOOR,6-8 Eastcheap,,EC3M 1AE,310125650001,74,C,B1 Offices and Workshop businesses,2018-01-26,E09000001,E14000639,Greater London Authority,2018-02-09,Mandatory issue (Marketed sale).,26,76,3,Grid Supplied Electricity,,,,547,33.38,17.34,50.81,49.65,Yes,,1,4,Air Conditioning,"4TH FLOOR, 6-8 Eastcheap",City of London,Cities of London and Westminster,LONDON,2018-02-09 13:58:39,293.68,,
16933118032018020910545799000594,,22 Bevis Marks,,EC3A 7JB,143958410000,81,D,B1 Offices and Workshop businesses,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-09,Mandatory issue (Marketed sale).,27,79,3,Grid Supplied Electricity,,,,657,35.07,18.98,55.61,57.17,No,,,4,Air Conditioning,22 Bevis Marks,City of London,Cities of London and Westminster,LONDON,2018-02-09 10:54:57,338.16,,
129854898752018020811081306079719,LOMBARD ROOM,St. Edmund the King and Martyr Church,Lombard Street,EC3V 9EA,795786810007,98,D,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-08,Mandatory issue (Property to let).,77,224,3,Natural Gas,,,,20,6.67,10.21,29.92,13.14,No,,,4,Heating and Natural Ventilation,"LOMBARD ROOM, St. Edmund the King and Martyr Church, Lombard Street",City of London,Cities of London and Westminster,LONDON,2018-02-08 11:08:13,74.75,200000069883,Address Matched
129550958032018020821242853000897,,"40, Old Street",,EC1V 9AE,579386490000,96,D,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2018-01-25,E09000019,E14000764,Greater London Authority,2018-02-08,Mandatory issue (Property to let).,33,96,3,Natural Gas,,,,61,105.1,68.53,200.83,202.53,No,,,4,Heating and Mechanical Ventilation,"40, Old Street",Islington,Islington South and Finsbury,LONDON,2018-02-08 21:24:28,1193.61,5300069518,Address Matched
129840260062018020811121980990830,,St. Olave Church Hall,Mark Lane,EC3R 7NQ,384260070000,107,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-08,Mandatory issue (Property to let).,26,77,3,Natural Gas,,,,101,41.52,21.74,63.71,88.64,No,,,4,Heating and Natural Ventilation,"St. Olave Church Hall, Mark Lane",City of London,Cities of London and Westminster,LONDON,2018-02-08 11:12:19,513.39,,
129861198712018020810112006039719,EXTENSION OFFICE,St. Edmund the King and Martyr Church,Lombard Street,EC3V 9EA,795786810003,105,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-08,Mandatory issue (Property to let).,25,74,3,Natural Gas,,,,10,40.87,20.68,60.61,86.07,No,,,4,Heating and Natural Ventilation,"EXTENSION OFFICE, St. Edmund the King and Martyr Church, Lombard Street",City of London,Cities of London and Westminster,LONDON,2018-02-08 10:11:20,496.5,200000069883,Address Matched
129861280022018020811093098790974,VESTRY HALL,St. Edmund the King and Martyr Church,Lombard Street,EC3V 9EA,795786810004,73,C,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-08,Mandatory issue (Property to let).,19,54,3,Natural Gas,,,,44,36.5,13.57,39.78,53.05,No,,,4,Heating and Natural Ventilation,"VESTRY HALL, St. Edmund the King and Martyr Church, Lombard Street",City of London,Cities of London and Westminster,LONDON,2018-02-08 11:09:30,308.17,200000069883,Address Matched
129854760942018020811083319860790,NORTH GALLERY,St. Edmund the King and Martyr Church,Lombard Street,EC3V 9EA,795786810006,120,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-08,Mandatory issue (Property to let).,64,187,3,Natural Gas,,,,18,13.88,17.72,51.94,33.31,No,,,4,Heating and Natural Ventilation,"NORTH GALLERY, St. Edmund the King and Martyr Church, Lombard Street",City of London,Cities of London and Westminster,LONDON,2018-02-08 11:08:33,193.37,200000069883,Address Matched
129860980062018020811091498790971,STOREY ROOM,St. Edmund the King and Martyr Church,Lombard Street,EC3V 9EA,795786810001,108,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-08,Mandatory issue (Property to let).,28,83,3,Natural Gas,,,,16,36.37,20.58,60.31,78.73,No,,,4,Heating and Natural Ventilation,"STOREY ROOM, St. Edmund the King and Martyr Church, Lombard Street",City of London,Cities of London and Westminster,LONDON,2018-02-08 11:09:14,452.82,200000069883,Address Matched
129861480062018020811075098790978,HOOKE ROOM,St. Edmund the King and Martyr Church,Lombard Street,EC3V 9EA,795786810008,71,C,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-08,Mandatory issue (Property to let).,30,89,3,Natural Gas,,,,14,32.14,19.52,57.21,45.67,No,,,4,Heating and Natural Ventilation,"HOOKE ROOM, St. Edmund the King and Martyr Church, Lombard Street",City of London,Cities of London and Westminster,LONDON,2018-02-08 11:07:50,263.03,200000069883,Address Matched
129861378532018020811085797000899,SOUTH GALLERY,St. Edmund the King and Martyr Church,Lombard Street,EC3V 9EA,795786810005,116,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-08,Mandatory issue (Property to let).,31,89,3,Natural Gas,,,,17,61.52,37.58,110.13,142.51,No,,,4,Heating and Natural Ventilation,"SOUTH GALLERY, St. Edmund the King and Martyr Church, Lombard Street",City of London,Cities of London and Westminster,LONDON,2018-02-08 11:08:57,810.57,200000069883,Address Matched
129861060902018020810104519820790,ADDISON ROOM,St. Edmund the King and Martyr Church,Lombard Street,EC3V 9EA,795786810002,117,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-08,Mandatory issue (Property to let).,30,87,3,Natural Gas,,,,15,32.22,19.15,56.11,75.34,No,,,4,Heating and Natural Ventilation,"ADDISON ROOM, St. Edmund the King and Martyr Church, Lombard Street",City of London,Cities of London and Westminster,LONDON,2018-02-08 10:10:45,434.58,200000069883,Address Matched
129850282952018020719492406029595,VESTRY OFFICE,St. Mary Woolnoth Church,Lombard Street,EC3V 9AN,550526990002,103,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,37,108,3,Grid Supplied Electricity,,,,17,25.27,18.57,54.42,52.27,No,,,4,Heating and Natural Ventilation,"VESTRY OFFICE, St. Mary Woolnoth Church, Lombard Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:49:24,309.18,200000069882,Address Matched
129850460502018020719495598940990,THE HOLLAND ROOM,St. Mary Woolnoth Church,Lombard Street,EC3V 9AN,550526990004,123,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,23,69,3,Grid Supplied Electricity,,,,18,41.64,19.55,57.29,102.33,No,,,4,Heating and Natural Ventilation,"THE HOLLAND ROOM, St. Mary Woolnoth Church, Lombard Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:49:55,605.29,200000069882,Address Matched
129973090242018020713455921420990,PART 5TH FLOOR,1 America Square,,EC3N 2LS,529819420002,102,E,B1 Offices and Workshop businesses,2018-01-19,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,38,111,4,Natural Gas,,,,1643,59.51,45.04,131.99,121.09,No,,,4,Air Conditioning,"PART 5TH FLOOR, 1 America Square",City of London,Cities of London and Westminster,LONDON,2018-02-07 13:45:59,708.11,100022935108,Address Matched
129795650022018020719274650990857,MAIN CRYPT ARCH 2,St. Botolphs Without Aldgate Church,Aldgate High Street,EC3N 1AB,558159000007,111,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,48,140,3,Grid Supplied Electricity,,,,45,13.6,13.04,38.2,30.19,No,,,4,Heating and Natural Ventilation,"MAIN CRYPT ARCH 2, St. Botolphs Without Aldgate Church, Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:27:46,178.55,,
129797390542018020719555708020990,SOUTHERN CRYPT EAST,St. Botolphs Without Aldgate Church,Aldgate High Street,EC3N 1AB,558159000002,104,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,36,106,3,Grid Supplied Electricity,,,,29,18.52,13.41,39.31,38.56,No,,,4,Heating and Natural Ventilation,"SOUTHERN CRYPT EAST, St. Botolphs Without Aldgate Church, Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:55:57,228.07,200000070873,Address Matched
129797485952018020719561209039505,SOUTHERN CRYPT CENTRE,St. Botolphs Without Aldgate Church,Aldgate High Street,EC3N 1AB,558159000003,100,D,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,36,106,3,Grid Supplied Electricity,,,,37,18.59,13.43,39.34,37.24,No,,,4,Heating and Natural Ventilation,"SOUTHERN CRYPT CENTRE, St. Botolphs Without Aldgate Church, Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:56:12,220.3,200000070873,Address Matched
129797890542018020719282408090990,MAIN CRYPT ARCH 4,St. Botolphs Without Aldgate Church,Aldgate High Street,EC3N 1AB,558159000009,112,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,38,112,3,Grid Supplied Electricity,,,,38,22.4,17.17,50.3,49.96,No,,,4,Heating and Natural Ventilation,"MAIN CRYPT ARCH 4, St. Botolphs Without Aldgate Church, Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:28:24,295.55,,
129797958032018020719284781000595,MAIN CRYPT ARCHIVE,St. Botolphs Without Aldgate Church,Aldgate High Street,EC3N 1AB,558159000010,92,D,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,34,100,3,Grid Supplied Electricity,,,,35,23.93,16.25,47.63,44.26,No,,,4,Heating and Natural Ventilation,"MAIN CRYPT ARCHIVE, St. Botolphs Without Aldgate Church, Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:28:47,261.79,200000070873,Address Matched
129847395752018020719391304019614,LOWER VESTRY,Diocese of London,"St. Katharine Cree Church, 86 Leadenhall Street",EC3A 3BP,649054010001,83,D,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,28,83,3,Natural Gas,,,,29,30.37,17.24,50.51,50.11,No,,,4,Heating and Natural Ventilation,"LOWER VESTRY, Diocese of London, St. Katharine Cree Church, 86 Leadenhall Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:39:13,290.78,200000069903,Address Matched
129847450062018020719401040790962,CHURCH HALL,Diocese of London,"St. Katharine Cree Church, 86 Leadenhall Street",EC3A 3BP,649054010002,90,D,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,24,71,3,Natural Gas,,,,62,36.78,17.82,52.21,65.96,No,,,4,Heating and Natural Ventilation,"CHURCH HALL, Diocese of London, St. Katharine Cree Church, 86 Leadenhall Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:40:10,379.6,200000069903,Address Matched
129964250022018020716143441020540,,1 Red Lion Court,,EC4A 3EB,447953150000,118,E,B1 Offices and Workshop businesses,2018-02-05,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,33,98,3,Natural Gas,,,,447,44.55,29.75,87.19,105.09,Yes,,2,5,Air Conditioning,1 Red Lion Court,City of London,Cities of London and Westminster,LONDON,2018-02-07 16:14:34,610.86,100022935953,Address Matched
129981158232018020713034963000993,GROUND AND FIFTH FLOOR OFFICES,21 Whitefriars Street,,EC4Y 8JJ,534396060002,71,C,B1 Offices and Workshop businesses,2018-02-06,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,32,93,4,Natural Gas,,,,327,40.68,25.83,75.71,57.37,Yes,160,,1,Air Conditioning,"GROUND AND FIFTH FLOOR OFFICES, 21 Whitefriars Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 13:03:49,335.5,,
127679920242018020715293632109090,,24 St. John Street,,EC1M 4AY,324122130000,117,E,B1 Offices and Workshop businesses,2017-11-02,E09000019,E14000764,Greater London Authority,2018-02-07,Mandatory issue (Marketed sale).,24,71,4,Natural Gas,,,,640,38.07,18.47,54.13,88.78,No,,,4,Heating and Natural Ventilation,24 St. John Street,Islington,Islington South and Finsbury,LONDON,2018-02-07 15:29:36,518.12,,
19766200202018020713415202300020,,"277, City Road",,EC1V 1LA,128740300000,73,C,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2018-02-02,E09000019,E14000764,Greater London Authority,2018-02-07,Mandatory issue (Marketed sale).,31,91,3,Natural Gas,,,,199,145.55,90.39,264.87,212.19,No,,,4,Heating and Natural Ventilation,"277, City Road",Islington,Islington South and Finsbury,LONDON,2018-02-07 13:41:52,1243.82,,
129795585912018020719272309069505,MAIN CRYPT ARCH 1,St. Botolphs Without Aldgate Church,Aldgate High Street,EC3N 1AB,558159000006,108,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,38,112,3,Grid Supplied Electricity,,,,111,22.71,17.38,50.93,49.05,No,,,4,Heating and Natural Ventilation,"MAIN CRYPT ARCH 1, St. Botolphs Without Aldgate Church, Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:27:23,290.13,,
129797690502018020719565708050990,SOUTHERN CRYPT OFFICE,St. Botolphs Without Aldgate Church,Aldgate High Street,EC3N 1AB,558159000005,94,D,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,42,124,3,Grid Supplied Electricity,,,,10,23.98,20.24,59.31,45.16,No,,,4,Heating and Natural Ventilation,"SOUTHERN CRYPT OFFICE, St. Botolphs Without Aldgate Church, Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:56:57,267.13,200000070873,Address Matched
129850320062018020719493959990853,THE HARDING ROOM,St. Mary Woolnoth Church,Lombard Street,EC3V 9AN,550526990003,125,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,24,71,3,Grid Supplied Electricity,,,,16,52.15,25.16,73.73,130.17,No,,,4,Heating and Natural Ventilation,"THE HARDING ROOM, St. Mary Woolnoth Church, Lombard Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:49:39,769.99,200000069882,Address Matched
129862000062018020719363922790981,CHURCH HALL LOWER GROUND FLOOR,St. Botolph Without Bishopsgate,Bishopsgate,EC2M 3TL,820505280001,64,C,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,31,91,3,Natural Gas,,,,61,25.26,15.65,45.87,32.34,No,,,4,Heating and Natural Ventilation,"CHURCH HALL LOWER GROUND FLOOR, St. Botolph Without Bishopsgate, Bishopsgate",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:36:39,186.21,,
129862150202018020719365589220790,CHURCH HALL GROUND FLOOR,St. Botolph Without Bishopsgate,Bishopsgate,EC2M 3TL,820505280002,101,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-31,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,20,60,3,Natural Gas,,,,125,49.68,20.34,59.61,100.71,No,,,4,Heating and Natural Ventilation,"CHURCH HALL GROUND FLOOR, St. Botolph Without Bishopsgate, Bishopsgate",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:36:55,577.62,,
129797550062018020719563950990854,SOUTHERN CRYPT CENTRE FRONT,St. Botolphs Without Aldgate Church,Aldgate High Street,EC3N 1AB,558159000004,95,D,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,36,104,3,Grid Supplied Electricity,,,,25,24.89,17.74,51.99,47.15,No,,,4,Heating and Natural Ventilation,"SOUTHERN CRYPT CENTRE FRONT, St. Botolphs Without Aldgate Church, Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:56:39,278.9,200000070873,Address Matched
129850160542018020719490498910990,NARTHEX,St. Mary Woolnoth Church,Lombard Street,EC3V 9AN,550526990001,119,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,38,111,3,Grid Supplied Electricity,,,,16,43.06,32.64,95.65,102.31,No,,,4,Heating and Natural Ventilation,"NARTHEX, St. Mary Woolnoth Church, Lombard Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:49:04,605.21,200000069882,Address Matched
129797258132018020719553981000595,SOUTHERN CRYPT WEST,St. Botolphs Without Aldgate Church,Aldgate High Street,EC3N 1AB,558159000001,107,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,37,108,3,Grid Supplied Electricity,,,,34,18.65,13.78,40.38,40.07,No,,,4,Heating and Natural Ventilation,"SOUTHERN CRYPT WEST, St. Botolphs Without Aldgate Church, Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:55:39,237.04,200000070873,Address Matched
129797758832018020719280481000595,MAIN CRYPT ARCH 3,St. Botolphs Without Aldgate Church,Aldgate High Street,EC3N 1AB,558159000008,123,E,D1 Non-residential Institutions - Community/Day Centre,2018-01-18,E09000001,E14000639,Greater London Authority,2018-02-07,Mandatory issue (Property to let).,45,131,3,Grid Supplied Electricity,,,,49,47.03,42.14,123.48,116.1,No,,,4,Heating and Natural Ventilation,"MAIN CRYPT ARCH 3, St. Botolphs Without Aldgate Church, Aldgate High Street",City of London,Cities of London and Westminster,LONDON,2018-02-07 19:28:04,686.77,,
129912000042018020614395545700020,,Four Seasons Hotel at Ten Trinity Square,10 Trinity Square,EC3N 4AJ,100340740000,56,C,C1 Hotels,2018-02-05,E09000001,E14000639,Greater London Authority,2018-02-06,Mandatory issue (Property on construction).,47,125,5,Natural Gas,,,,24998,61.46,57.47,153.27,68.65,No,,,4,Air Conditioning,"Four Seasons Hotel at Ten Trinity Square, 10 Trinity Square",City of London,Cities of London and Westminster,LONDON,2018-02-06 14:39:55,393.99,200000069459,Address Matched
129917113132018020614190090900095,1ST & 2ND FLOOR,1-2 Hardwick Street,,EC1R 4RB,155009170001,42,B,B1 Offices and Workshop businesses,2017-12-11,E09000019,E14000764,Greater London Authority,2018-02-06,Mandatory issue (Marketed sale).,35,94,5,Grid Supplied Electricity,,,,659,28.52,20.02,53.4,24.14,Yes,,2,1,Air Conditioning,"1ST & 2ND FLOOR, 1-2 Hardwick Street",Islington,Islington South and Finsbury,LONDON,2018-02-06 14:19:00,229.97,,
90645188032018020318112769000492,,Apex House,18-20 Appold Street,EC2A 2AS,821942460000,62,C,A1/A2 Retail and Financial/Professional services,2018-01-26,E09000012,E14000721,Greater London Authority,2018-02-03,Mandatory issue (Property to let).,27,79,4,Grid Supplied Electricity,,,,950,39.11,21.12,61.88,48.88,Yes,,2,3,Air Conditioning,"Apex House, 18-20 Appold Street",Hackney,Hackney South and Shoreditch,LONDON,2018-02-03 18:11:27,288.85,,
129826553252018020211414709009148,,84-86 Rosebery Avenue,,EC1R 4QY,181639040000,76,D,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2018-01-25,E09000019,E14000764,Greater London Authority,2018-02-02,Mandatory issue (Property to let).,37,108,3,Grid Supplied Electricity,,,,540,83.3,61.56,180.4,126.48,Yes,,2,5,Air Conditioning,84-86 Rosebery Avenue,Islington,Islington South and Finsbury,LONDON,2018-02-02 11:41:47,748.15,5300079770,Address Matched
118351555252018020218322208009504,,12 Dorrington Street,,EC1N 7TB,547158900000,73,C,B1 Offices and Workshop businesses,2018-01-25,E09000007,E14000750,Greater London Authority,2018-02-02,Mandatory issue (Non-marketed sale).,36,105,5,Grid Supplied Electricity,,,,356,29.59,21.15,61.99,43.41,No,,,4,Air Conditioning,12 Dorrington Street,Camden,Holborn and St Pancras,LONDON,2018-02-02 18:32:22,256.78,5135306,Address Matched
127180680642018020218083382309290,,Constable Real BV,26-28 Leonard Street,EC2A 4BY,563408380000,32,B,B1 Offices and Workshop businesses,2017-11-22,E09000012,E14000721,Greater London Authority,2018-02-02,Mandatory issue (Non-marketed sale).,37,110,5,Grid Supplied Electricity,,,,2265,71.26,53.39,156.46,45.5,Yes,,2,5,Air Conditioning,"Constable Real BV, 26-28 Leonard Street",Hackney,Hackney South and Shoreditch,LONDON,2018-02-02 18:08:33,269.16,,
129765620962018013114425356920212,1ST FLOOR OFFICES,28 Throgmorton Street,,EC2N 2AN,157226610002,72,C,B1 Offices and Workshop businesses,2017-12-12,E09000001,E14000639,Greater London Authority,2018-01-31,Mandatory issue (Property to let).,22,65,3,Grid Supplied Electricity,,,,265,38.65,17.12,50.17,55.77,No,,,4,Mixed-mode with Natural Ventilation,"1ST FLOOR OFFICES, 28 Throgmorton Street",City of London,Cities of London and Westminster,LONDON,2018-01-31 14:42:53,329.9,,
